user_id,article_1,article_2,article_3,article_4,article_5
227244,331116,336254,157478,289003,97530
227245,336254,277107,289003,218028,283009
227246,96210,336245,183176,111043,32088
227247,42298,235616,64409,234698,336221
227248,160974,272143,160417,199198,158536
227249,233997,203890,124749,70999,293114
227250,336220,289090,235616,336221,31318
227251,162655,300470,272143,160417,16129
227252,158536,284985,96755,160940,337735
227253,336380,233658,68924,129434,156355
227254,343256,277492,168564,206763,97616
227255,272143,272660,199078,284844,199198
227256,166322,157478,289003,331116,39894
227257,39894,30389,283009,331116,336254
227258,336245,20691,96210,183176,111043
227259,272143,199198,182394,162765,198659
227260,336220,235616,277491,234267,234698
227261,218028,209236,162378,214753,331116
227262,336254,157478,207603,285849,331116
227263,271262,96210,225010,65991,313920
227264,331116,157478,289003,57966,97530
227265,96210,336245,9308,183176,158094
227266,65991,225010,157798,157375,284773
227267,331116,336254,277107,283009,157478
227268,218028,336254,202355,157478,289003
227269,336220,354086,70591,119534,307779
227270,293513,270607,158882,50504,96210
227271,160974,272143,160417,199198,158536
227272,199198,198659,166581,156560,162655
227273,236207,123909,276970,168623,233420
227274,95716,234698,315105,271261,336223
227275,271262,96210,225010,283764,236566
227276,224354,183176,208360,202388,354086
227277,123909,168623,276970,156625,161425
227278,289090,277492,234267,235616,235854
227279,272143,162655,199198,160974,272660
227280,276970,123909,168623,285379,299152
227281,336221,235870,234698,271261,300082
227282,214474,156355,129434,160158,272218
227283,58664,119200,58891,293050,293062
227284,96127,96210,284583,362272,337441
227285,96210,293513,156296,158882,162817
227286,36162,277107,158772,235105,50494
227287,36162,50644,211442,277107,234481
227288,58580,313920,225010,236566,336245
227289,199474,215613,214753,218028,315146
227290,65991,285377,225010,293513,271262
227291,336254,218028,289003,202355,157478
227292,259713,259424,156025,350940,354086
227293,233997,234698,208430,70999,124749
227294,183176,128260,224354,181585,47854
227295,206785,336254,289003,202355,157478
227296,277492,354086,235854,284096,70591
227297,48403,270229,119193,225019,59057
227298,336254,277107,289003,218028,36162
227299,199198,272143,198659,182394,166581
227300,157078,207982,58193,285435,206407
227301,293513,158882,270607,50504,245041
227302,25325,156625,161425,168623,123909
227303,283009,277107,352979,363916,119189
227304,182394,224658,272143,160974,162655
227305,337143,157735,199474,51221,159266
227306,273397,272143,199198,162655,158536
227307,166581,199198,272143,225055,156560
227308,119193,48403,271261,159190,59057
227309,96368,96558,74719,95913,96119
227310,272143,199198,198659,158536,162655
227311,272143,199198,182394,284901,162655
227312,215861,123757,235028,198144,124228
227313,336245,326982,327724,111043,183176
227314,331116,218028,209236,162378,202559
227315,59057,133160,140659,235296,63307
227316,272143,199198,235715,162655,158536
227317,123826,124350,124748,123909,123289
227318,276970,257291,124228,161425,108855
227319,65991,271262,202416,58580,157798
227320,160974,272143,199198,160417,158536
227321,73413,73271,226563,277107,159019
227322,336254,289003,157478,97530,206785
227323,7861,293513,58619,57748,168784
227324,195198,195908,199474,187422,185723
227325,87188,272143,87234,87193,162655
227326,272143,166581,198659,162655,182394
227327,336254,289003,331116,57966,157478
227328,272143,198659,181873,182601,182394
227329,233688,181585,128260,119534,111043
227330,159019,50494,285908,202320,277107
227331,277107,352979,283009,73506,39894
227332,123909,276970,168623,299152,285379
227333,36385,36705,183176,36484,36399
227334,124749,123289,338340,293050,124748
227335,211442,50644,30760,156279,277107
227336,331116,215613,214753,199474,209236
227337,168623,276970,237524,95972,299152
227338,298247,3244,62446,283009,62465
227339,272143,198659,182394,166581,162655
227340,181873,181935,183675,182628,182394
227341,31520,133160,129434,195191,5254
227342,97120,97126,97114,97122,162765
227343,168623,271921,286321,160131,206027
227344,162655,300470,272143,160417,16129
227345,16087,16762,119600,96210,285377
227346,183176,277491,336220,235854,289090
227347,331116,157478,289003,57966,97530
227348,336245,288440,284583,57616,337441
227349,272143,199198,235715,162655,158536
227350,336223,336499,208518,95716,271261
227351,235616,289090,336221,234698,336220
227352,343256,293513,337143,199474,288500
227353,315104,312905,312804,312611,313556
227354,336221,234698,300082,293218,42226
227355,64329,272143,160417,156560,162655
227356,96210,65991,271262,202416,285377
227357,211442,50644,30760,277107,234481
227358,242596,336221,64409,235870,234698
227359,183176,70591,284339,111043,159938
227360,160974,272143,199198,160417,158536
227361,289090,336220,234269,32082,336221
227362,87213,85319,87194,331116,87215
227363,234006,233688,183176,215993,111043
227364,166227,236444,284422,124194,123909
227365,272143,199198,235715,166583,162655
227366,160974,272143,162655,199198,225463
227367,272143,199198,162655,166581,160974
227368,160974,272143,160417,199198,158536
227369,331116,218028,209236,162378,202559
227370,61259,353760,196311,288402,239105
227371,97082,129434,199766,108856,83534
227372,331116,57966,97530,289003,218028
227373,272143,199198,166581,162655,158536
227374,327118,289034,326865,288251,327124
227375,87118,362171,361476,354963,66241
227376,277107,352979,39894,336254,283009
227377,166581,199198,272143,198659,162655
227378,331116,202355,218028,199474,158541
227379,336254,218028,157478,202355,289003
227380,237013,283009,277107,331116,39894
227381,96210,20691,9308,348112,233688
227382,272143,199198,160974,158536,160417
227383,277492,354086,128260,336220,307779
227384,183176,111043,215993,283505,128260
227385,36162,235105,234308,277107,50644
227386,337143,293513,159275,245161,336934
227387,336254,157478,331116,289003,97616
227388,160974,272143,199198,160417,158536
227389,354086,336220,277492,119534,289090
227390,59057,161506,87192,63307,133160
227391,277492,337192,336220,235854,354086
227392,20691,96210,336245,337441,32088
227393,181585,119534,111043,128260,233688
227394,160974,272143,199198,160417,158536
227395,299559,300082,64409,336221,298008
227396,162655,158536,272143,156560,160974
227397,96210,336245,288440,271262,285377
227398,160565,157478,161179,336254,331116
227399,336221,235870,156964,64409,300082
227400,272143,175040,166581,218337,198659
227401,270607,245161,96210,50504,285377
227402,50494,159019,202320,285908,277107
227403,199198,198659,162655,156560,158536
227404,59057,31520,214206,236553,141004
227405,159762,161439,257291,285719,233717
227406,235105,277107,202320,206571,158772
227407,160974,272143,199198,160417,158536
227408,270607,245161,50504,96210,158882
227409,160974,272143,199198,160417,158536
227410,272143,175040,199198,158536,218337
227411,293114,124749,313996,70999,233997
227412,336254,277107,289003,218028,36162
227413,272143,199198,235715,162655,158536
227414,236428,96210,233688,234390,336245
227415,160974,272143,160417,199198,158536
227416,168623,123909,299152,237524,95972
227417,336245,20691,271262,284583,337441
227418,272143,199198,235715,162655,158536
227419,31520,336380,133160,233658,128551
227420,159019,285908,50494,73506,158331
227421,331116,199474,215613,211415,211732
227422,352979,277107,283009,289003,331116
227423,36162,352979,283009,158772,39894
227424,284422,307856,355866,123909,285719
227425,271262,236610,313920,225010,236566
227426,158906,160940,124749,293114,337735
227427,321225,168673,146227,276935,146229
227428,277107,39894,289003,352979,336254
227429,331116,289003,157478,57966,97530
227430,168743,336245,293513,168416,50504
227431,272143,199198,235715,162655,158536
227432,16911,272143,261612,199198,187067
227433,87215,214753,87194,202355,218028
227434,336245,20691,271262,225010,284583
227435,336254,57966,289003,97530,331116
227436,63691,63759,336221,336220,63659
227437,218028,214753,202355,215613,315146
227438,234269,208360,235616,207963,234267
227439,277492,288435,336220,128260,70591
227440,293513,288528,57748,159275,70215
227441,183176,326936,289090,277492,328186
227442,336245,20691,337441,288440,32088
227443,157478,63304,336254,202355,331116
227444,162655,300470,272143,160417,16129
227445,162655,156025,272143,160974,199198
227446,272143,198659,182394,166581,162655
227447,272143,199198,160974,158536,160417
227448,277107,39894,289003,352979,157478
227449,336223,59057,48403,270229,288320
227450,168623,156625,123909,276970,25325
227451,272143,199198,162655,255530,199078
227452,336221,156964,214631,64409,300082
227453,331116,158541,336254,157478,289003
227454,183176,111043,215993,336245,285533
227455,277107,206415,158772,206571,284470
227456,271262,58580,96210,225010,284583
227457,272143,199198,235715,162655,158536
227458,58793,218028,199372,58499,57605
227459,124748,124228,124352,123290,123818
227460,272143,199198,235715,162655,158536
227461,337143,57748,161580,288528,159275
227462,331116,140907,336254,39894,277107
227463,119193,48403,31836,59057,270229
227464,321318,320471,320524,321332,321546
227465,162765,272143,156560,160146,158536
227466,245161,50504,304310,156296,236983
227467,277713,277107,59058,352979,235105
227468,272143,199198,235715,162655,158536
227469,352979,30389,39894,283009,331116
227470,183176,327984,336245,145692,233688
227471,234698,64409,235870,300082,336221
227472,257291,233717,286321,156723,293301
227473,160974,272143,199198,160417,158536
227474,168623,276970,156625,95972,237524
227475,137301,140595,128496,283009,73506
227476,336223,119193,31836,59057,270229
227477,272143,156560,160417,162655,160974
227478,336245,20691,284583,337441,288440
227479,272143,198659,182394,166581,162655
227480,286161,313431,199197,235230,156560
227481,277107,206415,352979,206571,283009
227482,183176,111043,283505,215993,234006
227483,119534,277492,235854,354086,307779
227484,158179,161911,159645,157083,141230
227485,168623,276970,123909,156625,25325
227486,162655,300470,272143,160417,16129
227487,277107,206415,36162,158772,284470
227488,331116,202355,87213,218028,158541
227489,218028,202355,87213,214753,158541
227490,355159,64409,336221,156964,234698
227491,58580,277067,236566,283764,96210
227492,336245,96210,264033,288548,316300
227493,199198,66950,162655,225350,68689
227494,272143,198659,182394,166581,162655
227495,331780,160748,199474,293513,70217
227496,158536,162655,156560,272143,160974
227497,336380,129434,156355,68924,303331
227498,218028,202355,214753,215613,199474
227499,108855,286321,257291,233717,271921
227500,162655,160974,156560,160417,162300
227501,70679,168623,71236,70680,69371
227502,233717,257291,159762,293301,208539
227503,272143,162655,160974,202383,225055
227504,337143,159275,293513,58619,336934
227505,96210,236266,57616,159196,300234
227506,270607,245161,96210,50504,158882
227507,235616,235524,352902,336221,234698
227508,119402,30693,50644,202610,202710
227509,157077,162655,160974,156025,272143
227510,277713,336254,331116,289003,157478
227511,336221,64409,156964,235870,236338
227512,336221,234698,300082,161506,157076
227513,119534,128260,181585,111043,336220
227514,95716,48403,119193,271261,59057
227515,337143,199474,288500,156713,293514
227516,39894,352979,30389,283009,289003
227517,64409,225010,202416,208237,32082
227518,289090,277491,234267,277492,235616
227519,129434,336380,156355,83534,68924
227520,36162,277107,211732,156279,79851
227521,234698,235870,156964,300082,336221
227522,336245,96210,20691,289080,284793
227523,272143,199198,235715,162655,158536
227524,272143,199198,235715,162655,158536
227525,207603,336254,157478,331116,234195
227526,303314,303433,303658,8497,303292
227527,218028,202355,214753,158541,215613
227528,36399,235854,208360,202330,337192
227529,324445,323926,323781,324991,324393
227530,133160,336380,299800,272218,299841
227531,108855,286321,257291,233717,156723
227532,20691,271262,96210,285377,65991
227533,95868,95531,336254,97616,289003
227534,272143,198659,182394,166581,162655
227535,162655,300470,272143,160417,16129
227536,201797,257291,198820,201768,201773
227537,272143,156560,160417,162655,160974
227538,272143,199198,235715,162655,158536
227539,272143,198659,182394,166581,162655
227540,208237,234269,207848,208531,235616
227541,160417,160974,162765,158536,272143
227542,183176,128260,159938,119534,277491
227543,87207,85318,87201,87234,87165
227544,58793,331116,58235,199372,58149
227545,272143,198659,236400,284844,336429
227546,206168,206730,207622,206934,208077
227547,202355,218028,214753,158541,157815
227548,235407,234424,336223,225019,31836
227549,31836,288320,214206,59057,233595
227550,206785,202320,202381,277107,289003
227551,277107,39894,283009,140907,331116
227552,160974,272143,199198,160417,158536
227553,272143,199198,160974,272660,162655
227554,272143,198659,182394,166581,162655
227555,73271,73413,277107,283009,331116
227556,272143,198659,182394,166581,162655
227557,272143,199198,235715,162655,158536
227558,234698,156964,235870,300082,64409
227559,272143,199198,162655,182394,198659
227560,39894,30389,283009,289003,352979
